Sat 4 Jul 2015 10:44:19 AEST
MAPPINGS V HII +X Region Grid: ZQ Pk50
Run: sph,two,LPk=5.0,dep=Depln_Fe_1.50.txt,kap=inf,SF=cont,a03,isp,#11,P6,Mv5.0.13,Svm802,FE15
Resampled with pyqz 0.7.0 (sampling=2) 2015-08-17 17:27:23.995958
Original LogQ:[ 6.5   6.75  7.    7.25  7.5   7.75  8.    8.25  8.5 ]
Original Tot[O]+12:[ 7.459  8.061  8.362  8.76   9.061  9.237]
LogQ(0),Tot[O]+12(1),gas[O]+12(2),Tot[Fe](3),gas[Fe](4),[NII]/Ha(5),[NII]+/Ha(6),[SII]+/Ha(7),[NII]/[OII]+(8),[NII]+/[OII]+(9),[NII]/[SII]+(10),[NII]+/[SII]+(11),[OII]+/Hb(12),[OIII]/Hb(13),[OIII]+/Hb(14),[OIII]/[OII]+(15),[OIII]+/[OII]+(16),[OIII]/[SII]+(17),[OIII]+/[SII]+(18),4363/[OIII](19),4363/[OIII]+(20),[OI]/[OII]+(21),[OII]+/[SII]+(22),R23(23),S23(24),6716/6731(25),3729/3726(26)
8.0833,9.1197,9.0097,7.8797,6.3797,-0.7203,-0.5932,-1.2684,0.2192,0.3463,0.5482,0.6754,-0.4514,-0.8708,-0.7418,-0.4240,-0.2950,-0.0953,0.0338,nan,nan,-1.8149,0.3294,-0.2704,-0.0535,0.1596,0.1562
8.1667,9.1197,9.0097,7.8797,6.3797,-0.7415,-0.6145,-1.3017,0.2102,0.3373,0.5602,0.6873,-0.4630,-0.8826,-0.7536,-0.4218,-0.2928,-0.0721,0.0569,nan,nan,-1.8251,0.3504,-0.2814,-0.0706,0.1593,0.1559
8.2500,9.1197,9.0097,7.8797,6.3797,-0.7584,-0.6314,-1.3295,0.2000,0.3270,0.5711,0.6982,-0.4689,-0.8915,-0.7625,-0.4222,-0.2931,-0.0518,0.0773,nan,nan,-1.8355,0.3711,-0.2885,-0.0854,0.1589,0.1554
8.3333,9.1197,9.0097,7.8797,6.3797,-0.7719,-0.6449,-1.3526,0.1892,0.3162,0.5807,0.7078,-0.4709,-0.8951,-0.7661,-0.4239,-0.2948,-0.0332,0.0959,nan,nan,-1.8460,0.3912,-0.2916,-0.0969,0.1583,0.1549
8.4167,9.1197,9.0097,7.8797,6.3797,-0.7813,-0.6543,-1.3703,0.1775,0.3046,0.5889,0.7160,-0.4681,-0.8944,-0.7653,-0.4260,-0.2969,-0.0151,0.1139,nan,nan,-1.8565,0.4113,-0.2895,-0.1045,0.1577,0.1541
8.5000,9.1197,9.0097,7.8797,6.3797,-0.7865,-0.6595,-1.3826,0.1649,0.2920,0.5958,0.7229,-0.4603,-0.8900,-0.7609,-0.4296,-0.3005,0.0012,0.1303,nan,nan,-1.8672,0.4310,-0.2829,-0.1089,0.1569,0.1532
6.5000,9.1783,9.0683,7.9383,6.4383,-0.4404,-0.3134,-0.6008,0.5248,0.6519,0.1602,0.2873,-0.4728,-2.6586,-2.5296,-2.1863,-2.0572,-2.5480,-2.4190,nan,nan,-1.0108,-0.3645,-0.4690,0.0522,0.1603,0.1574
6.5833,9.1783,9.0683,7.9383,6.4383,-0.4289,-0.3019,-0.6157,0.5161,0.6432,0.1870,0.3140,-0.4536,-2.5058,-2.3768,-2.0523,-1.9233,-2.3786,-2.2496,nan,nan,-1.0671,-0.3291,-0.4486,0.0559,0.1603,0.1573
6.6667,9.1783,9.0683,7.9383,6.4383,-0.4212,-0.2942,-0.6351,0.5080,0.6350,0.2142,0.3413,-0.4386,-2.3568,-2.2277,-1.9179,-1.7888,-2.2089,-2.0799,nan,nan,-1.1230,-0.2938,-0.4315,0.0577,0.1603,0.1573
6.7500,9.1783,9.0683,7.9383,6.4383,-0.4169,-0.2899,-0.6588,0.5003,0.6274,0.2418,0.3689,-0.4274,-2.2106,-2.0815,-1.7836,-1.6545,-2.0395,-1.9105,nan,nan,-1.1787,-0.2584,-0.4177,0.0577,0.1602,0.1573
6.8333,9.1783,9.0683,7.9383,6.4383,-0.4164,-0.2894,-0.6868,0.4933,0.6204,0.2702,0.3972,-0.4205,-2.0685,-1.9394,-1.6488,-1.5198,-1.8698,-1.7408,nan,nan,-1.2339,-0.2232,-0.4073,0.0558,0.1602,0.1572
6.9167,9.1783,9.0683,7.9383,6.4383,-0.4201,-0.2931,-0.7191,0.4869,0.6140,0.2991,0.4262,-0.4184,-1.9316,-1.8026,-1.5134,-1.3844,-1.6996,-1.5706,nan,nan,-1.2882,-0.1881,-0.4003,0.0519,0.1602,0.1572
7.0000,9.1783,9.0683,7.9383,6.4383,-0.4279,-0.3008,-0.7557,0.4809,0.6080,0.3278,0.4548,-0.4203,-1.7983,-1.6692,-1.3783,-1.2493,-1.5298,-1.4008,nan,nan,-1.3422,-0.1530,-0.3960,0.0465,0.1601,0.1571
7.0833,9.1783,9.0683,7.9383,6.4383,-0.4398,-0.3127,-0.7959,0.4750,0.6021,0.3554,0.4825,-0.4265,-1.6735,-1.5445,-1.2471,-1.1181,-1.3653,-1.2364,nan,nan,-1.3937,-0.1192,-0.3948,0.0393,0.1601,0.1570
7.1667,9.1783,9.0683,7.9383,6.4383,-0.4576,-0.3305,-0.8399,0.4700,0.5971,0.3819,0.5089,-0.4394,-1.5615,-1.4325,-1.1210,-0.9920,-1.2088,-1.0799,nan,nan,-1.4410,-0.0880,-0.3979,0.0298,0.1600,0.1570
7.2500,9.1783,9.0683,7.9383,6.4383,-0.4827,-0.3556,-0.8895,0.4671,0.5942,0.4068,0.5339,-0.4617,-1.4588,-1.3299,-0.9974,-0.8684,-1.0570,-0.9280,nan,nan,-1.4848,-0.0602,-0.4057,0.0181,0.1600,0.1568
7.3333,9.1783,9.0683,7.9383,6.4383,-0.5143,-0.3872,-0.9437,0.4664,0.5935,0.4298,0.5569,-0.4926,-1.3699,-1.2409,-0.8823,-0.7533,-0.9164,-0.7874,nan,nan,-1.5241,-0.0367,-0.4189,0.0041,0.1599,0.1567
7.4167,9.1783,9.0683,7.9383,6.4383,-0.5499,-0.4229,-0.9999,0.4666,0.5936,0.4505,0.5776,-0.5282,-1.3025,-1.1735,-0.7814,-0.6524,-0.7948,-0.6658,nan,nan,-1.5552,-0.0165,-0.4375,-0.0131,0.1598,0.1566
7.5000,9.1783,9.0683,7.9383,6.4383,-0.5886,-0.4616,-1.0575,0.4669,0.5939,0.4689,0.5960,-0.5667,-1.2587,-1.1297,-0.6920,-0.5631,-0.6899,-0.5609,nan,nan,-1.5753,0.0020,-0.4611,-0.0354,0.1597,0.1564
7.5833,9.1783,9.0683,7.9383,6.4383,-0.6310,-0.5041,-1.1172,0.4675,0.5945,0.4860,0.6131,-0.6091,-1.2339,-1.1049,-0.6171,-0.4881,-0.6006,-0.4716,nan,nan,-1.5889,0.0185,-0.4900,-0.0614,0.1596,0.1563
7.6667,9.1783,9.0683,7.9383,6.4383,-0.6756,-0.5486,-1.1784,0.4685,0.5955,0.5032,0.6303,-0.6541,-1.2234,-1.0944,-0.5632,-0.4342,-0.5298,-0.4008,nan,nan,-1.6026,0.0337,-0.5217,-0.0879,0.1594,0.1561
7.7500,9.1783,9.0683,7.9383,6.4383,-0.7180,-0.5909,-1.2382,0.4689,0.5960,0.5203,0.6473,-0.6961,-1.2287,-1.0996,-0.5332,-0.4042,-0.4812,-0.3522,nan,nan,-1.6162,0.0514,-0.5514,-0.1141,0.1593,0.1559
7.8333,9.1783,9.0683,7.9383,6.4383,-0.7554,-0.6284,-1.2932,0.4659,0.5929,0.5373,0.6644,-0.7294,-1.2462,-1.1171,-0.5191,-0.3901,-0.4463,-0.3173,nan,nan,-1.6298,0.0730,-0.5769,-0.1398,0.1591,0.1557
7.9167,9.1783,9.0683,7.9383,6.4383,-0.7878,-0.6607,-1.3423,0.4578,0.5849,0.5544,0.6814,-0.7530,-1.2667,-1.1377,-0.5126,-0.3836,-0.4156,-0.2865,nan,nan,-1.6433,0.0977,-0.5986,-0.1652,0.1588,0.1554
8.0000,9.1783,9.0683,7.9383,6.4383,-0.8147,-0.6876,-1.3860,0.4460,0.5731,0.5713,0.6984,-0.7670,-1.2831,-1.1541,-0.5156,-0.3866,-0.3910,-0.2618,nan,nan,-1.6572,0.1253,-0.6154,-0.1900,0.1585,0.1550
8.0833,9.1783,9.0683,7.9383,6.4383,-0.8347,-0.7076,-1.4223,0.4322,0.5593,0.5874,0.7145,-0.7721,-1.2940,-1.1650,-0.5255,-0.3965,-0.3710,-0.2419,nan,nan,-1.6734,0.1550,-0.6237,-0.2100,0.1581,0.1546
8.1667,9.1783,9.0683,7.9383,6.4383,-0.8477,-0.7207,-1.4499,0.4172,0.5443,0.6020,0.7291,-0.7693,-1.3017,-1.1727,-0.5363,-0.4073,-0.3514,-0.2223,nan,nan,-1.6919,0.1853,-0.6224,-0.2228,0.1576,0.1540
8.2500,9.1783,9.0683,7.9383,6.4383,-0.8554,-0.7284,-1.4710,0.4008,0.5278,0.6155,0.7426,-0.7598,-1.3047,-1.1757,-0.5447,-0.4157,-0.3303,-0.2013,nan,nan,-1.7103,0.2147,-0.6148,-0.2316,0.1570,0.1532
8.3333,9.1783,9.0683,7.9383,6.4383,-0.8593,-0.7323,-1.4868,0.3835,0.5106,0.6276,0.7547,-0.7456,-1.2994,-1.1704,-0.5509,-0.4218,-0.3078,-0.1788,nan,nan,-1.7277,0.2433,-0.6028,-0.2370,0.1561,0.1523
8.4167,9.1783,9.0683,7.9383,6.4383,-0.8592,-0.7322,-1.4969,0.3657,0.4927,0.6378,0.7648,-0.7272,-1.2850,-1.1559,-0.5563,-0.4272,-0.2848,-0.1558,nan,nan,-1.7452,0.2717,-0.5857,-0.2380,0.1551,0.1510
8.5000,9.1783,9.0683,7.9383,6.4383,-0.8544,-0.7274,-1.5009,0.3469,0.4740,0.6464,0.7735,-0.7033,-1.2636,-1.1346,-0.5602,-0.4312,-0.2608,-0.1318,nan,nan,-1.7626,0.2995,-0.5630,-0.2346,0.1538,0.1496
6.5000,9.2370,9.1270,7.9970,6.4970,-0.5816,-0.4546,-0.7885,0.7401,0.8672,0.2068,0.3339,-0.8220,-2.9098,-2.7808,-2.0878,-1.9588,-2.6211,-2.4921,nan,nan,-0.9157,-0.5333,-0.8173,-0.1145,0.1592,0.1563
6.5833,9.2370,9.1270,7.9970,6.4970,-0.5664,-0.4394,-0.7985,0.7310,0.8581,0.2322,0.3593,-0.7991,-2.7563,-2.6272,-1.9567,-1.8277,-2.4556,-2.3266,nan,nan,-0.9708,-0.4989,-0.7931,-0.1053,0.1592,0.1563
6.6667,9.2370,9.1270,7.9970,6.4970,-0.5561,-0.4291,-0.8137,0.7230,0.8500,0.2580,0.3851,-0.7820,-2.6078,-2.4787,-1.8250,-1.6960,-2.2902,-2.1612,nan,nan,-1.0249,-0.4651,-0.7734,-0.0989,0.1592,0.1562
6.7500,9.2370,9.1270,7.9970,6.4970,-0.5501,-0.4231,-0.8343,0.7159,0.8429,0.2841,0.4112,-0.7699,-2.4632,-2.3341,-1.6933,-1.5643,-2.1250,-1.9960,nan,nan,-1.0783,-0.4317,-0.7582,-0.0952,0.1591,0.1562
6.8333,9.2370,9.1270,7.9970,6.4970,-0.5489,-0.4219,-0.8601,0.7099,0.8369,0.3108,0.4379,-0.7635,-2.3241,-2.1951,-1.5610,-1.4320,-1.9600,-1.8310,nan,nan,-1.1305,-0.3989,-0.7478,-0.0944,0.1590,0.1561
6.9167,9.2370,9.1270,7.9970,6.4970,-0.5531,-0.4262,-0.8911,0.7051,0.8321,0.3381,0.4652,-0.7636,-2.1919,-2.0629,-1.4277,-1.2987,-1.7953,-1.6663,nan,nan,-1.1812,-0.3672,-0.7423,-0.0965,0.1590,0.1561
7.0000,9.2370,9.1270,7.9970,6.4970,-0.5624,-0.4354,-0.9275,0.7012,0.8283,0.3651,0.4922,-0.7694,-2.0643,-1.9353,-1.2949,-1.1658,-1.6310,-1.5020,nan,nan,-1.2308,-0.3361,-0.7408,-0.1009,0.1589,0.1560
7.0833,9.2370,9.1270,7.9970,6.4970,-0.5765,-0.4494,-0.9681,0.6985,0.8256,0.3912,0.5183,-0.7799,-1.9474,-1.8184,-1.1664,-1.0373,-1.4734,-1.3444,nan,nan,-1.2774,-0.3061,-0.7436,-0.1080,0.1588,0.1559
7.1667,9.2370,9.1270,7.9970,6.4970,-0.5974,-0.4703,-1.0136,0.6979,0.8249,0.4158,0.5429,-0.7993,-1.8464,-1.7174,-1.0435,-0.9144,-1.3262,-1.1972,nan,nan,-1.3181,-0.2803,-0.7526,-0.1186,0.1588,0.1558
7.2500,9.2370,9.1270,7.9970,6.4970,-0.6283,-0.5012,-1.0665,0.7003,0.8273,0.4382,0.5653,-0.8347,-1.7580,-1.6290,-0.9233,-0.7943,-1.1853,-1.0563,nan,nan,-1.3525,-0.2620,-0.7700,-0.1329,0.1587,0.1556
7.3333,9.2370,9.1270,7.9970,6.4970,-0.6672,-0.5402,-1.1253,0.7062,0.8332,0.4582,0.5853,-0.8817,-1.6850,-1.5560,-0.8133,-0.6843,-1.0575,-0.9285,nan,nan,-1.3785,-0.2496,-0.7960,-0.1512,0.1586,0.1554
7.4167,9.2370,9.1270,7.9970,6.4970,-0.7094,-0.5824,-1.1860,0.7140,0.8411,0.4768,0.6039,-0.9304,-1.6380,-1.5089,-0.7212,-0.5922,-0.9527,-0.8237,nan,nan,-1.3961,-0.2383,-0.8283,-0.1739,0.1585,0.1552
7.5000,9.2370,9.1270,7.9970,6.4970,-0.7534,-0.6264,-1.2479,0.7212,0.8483,0.4945,0.6216,-0.9798,-1.6245,-1.4954,-0.6446,-0.5156,-0.8713,-0.7423,nan,nan,-1.4077,-0.2267,-0.8642,-0.2015,0.1583,0.1550
7.5833,9.2370,9.1270,7.9970,6.4970,-0.8003,-0.6733,-1.3118,0.7270,0.8542,0.5115,0.6385,-1.0304,-1.6358,-1.5068,-0.5850,-0.4560,-0.8096,-0.6806,nan,nan,-1.4128,-0.2146,-0.9057,-0.2339,0.1581,0.1548
7.6667,9.2370,9.1270,7.9970,6.4970,-0.8492,-0.7221,-1.3772,0.7316,0.8587,0.5281,0.6551,-1.0819,-1.6567,-1.5277,-0.5516,-0.4226,-0.7654,-0.6364,nan,nan,-1.4145,-0.2021,-0.9512,-0.2684,0.1579,0.1546
7.7500,9.2370,9.1270,7.9970,6.4970,-0.8956,-0.7685,-1.4411,0.7339,0.8610,0.5456,0.6726,-1.1319,-1.6847,-1.5557,-0.5528,-0.4238,-0.7411,-0.6121,nan,nan,-1.4211,-0.1883,-0.9930,-0.3016,0.1577,0.1544
7.8333,9.2370,9.1270,7.9970,6.4970,-0.9338,-0.8067,-1.4979,0.7293,0.8564,0.5648,0.6919,-1.1667,-1.7211,-1.5921,-0.5744,-0.4454,-0.7307,-0.6016,nan,nan,-1.4337,-0.1655,-1.0248,-0.3323,0.1574,0.1541
7.9167,9.2370,9.1270,7.9970,6.4970,-0.9614,-0.8343,-1.5451,0.7157,0.8428,0.5850,0.7120,-1.1786,-1.7614,-1.6324,-0.5968,-0.4678,-0.7227,-0.5936,nan,nan,-1.4498,-0.1310,-1.0450,-0.3607,0.1571,0.1537
8.0000,9.2370,9.1270,7.9970,6.4970,-0.9796,-0.8525,-1.5842,0.6959,0.8230,0.6047,0.7318,-1.1742,-1.7940,-1.6650,-0.6198,-0.4908,-0.7111,-0.5820,nan,nan,-1.4720,-0.0913,-1.0526,-0.3861,0.1567,0.1532
8.0833,9.2370,9.1270,7.9970,6.4970,-0.9893,-0.8622,-1.6141,0.6737,0.8008,0.6235,0.7506,-1.1601,-1.8099,-1.6809,-0.6436,-0.5145,-0.6954,-0.5664,nan,nan,-1.4989,-0.0500,-1.0469,-0.4036,0.1562,0.1526
8.1667,9.2370,9.1270,7.9970,6.4970,-0.9914,-0.8644,-1.6339,0.6505,0.7776,0.6415,0.7686,-1.1383,-1.8103,-1.6812,-0.6675,-0.5385,-0.6783,-0.5493,nan,nan,-1.5263,-0.0080,-1.0295,-0.4112,0.1554,0.1516
8.2500,9.2370,9.1270,7.9970,6.4970,-0.9871,-0.8601,-1.6458,0.6260,0.7531,0.6587,0.7857,-1.1086,-1.7993,-1.6702,-0.6907,-0.5616,-0.6580,-0.5290,nan,nan,-1.5531,0.0326,-1.0033,-0.4127,0.1545,0.1505
8.3333,9.2370,9.1270,7.9970,6.4970,-0.9784,-0.8514,-1.6518,0.6007,0.7278,0.6738,0.8007,-1.0738,-1.7787,-1.6496,-0.7067,-0.5776,-0.6323,-0.5034,nan,nan,-1.5792,0.0717,-0.9715,-0.4099,0.1533,0.1491
8.4167,9.2370,9.1270,7.9970,6.4970,-0.9658,-0.8387,-1.6517,0.5751,0.7022,0.6862,0.8132,-1.0351,-1.7471,-1.6180,-0.7129,-0.5838,-0.6011,-0.4722,nan,nan,-1.6053,0.1104,-0.9344,-0.4018,0.1517,0.1472
8.5000,9.2370,9.1270,7.9970,6.4970,-0.9480,-0.8209,-1.6447,0.5486,0.6757,0.6968,0.8238,-0.9907,-1.7044,-1.5754,-0.7137,-0.5847,-0.5656,-0.4366,nan,nan,-1.6310,0.1481,-0.8903,-0.3879,0.1499,0.1451
